"id","name","description","email","password","profilePicture","dateOfBirth","createdAt","currentEducation","experienceYears","interest","language","learningResource","skill","tools","filledInformation"
"67853634-2106-4a00-b40a-a6a29c287aac","Tomas Koch",,"Donny13@gmail.com","0787e98c-9a25-4966-8450-3c3dd3528ae2",,"2024-08-01 05:22:10.151","2024-08-29 04:56:18.804","Middle School","1","AI Planning and Optimization;AI in Finance;AI in Education","Dutch","edX;YouTube;;DeepLearning.ai;Harvard Online;Coursera;MIT OpenCourseWare;Stanford Online;GitHub;Google AI","Kaggle;;GitHub","TensorFlow;Keras;IBM Watson;BigML;Hugging Face Transformers;DataRobot;;RapidMiner","0"
"688893d2-6e41-4504-a623-0c2431234b4a","Jean Mann",,"Noel_Mills@gmail.com","673678b2-831b-4fd4-a09c-577b9dc1fabc",,"2009-01-29 12:31:15.164","2024-08-29 04:56:18.804","High School","0","Machine Learning;AI in Healthcare;AI Planning and Optimization;Computer Vision;AI Ethics;Generative AI;Neural Networks;Reinforcement Learning;AI in Education","Spanish","YouTube;Google AI;Kaggle","Coursera","TensorFlow","0"
"69212f88-c5c4-4e72-bac3-1882e706b75a","Mr. Timmy Terry",,"Yasmine_Ratke81@gmail.com","bfc43838-281c-4e74-a8f0-dda21c8fa9ca",,"2007-09-11 13:11:17.435","2024-08-29 04:56:18.804",,"5","Expert Systems;AI Ethics;Generative AI;AI in Finance;AI in Education;;Reinforcement Learning;AI in Healthcare;Natural Language Processing","Polish","MIT OpenCourseWare;;DeepLearning.ai","Harvard Online;GitHub;YouTube;Stanford Online;edX;Kaggle;;Coursera;DeepLearning.ai;MIT OpenCourseWare;Udemy","Hugging Face Transformers;","0"
"6bbb4841-40a0-46c2-a805-6b760e59fbe1","Traci Franecki",,"Brennon_Wunsch55@hotmail.com","b6b0276c-3538-4744-a188-048633958b62",,"2019-08-24 04:55:58.892","2024-08-29 04:56:18.804","Master Degree","4","AI for Games;Robotics;Natural Language Processing;AI in Finance;Deep Learning;Machine Learning;Autonomous Vehicles;Neural Networks;Recommender Systems;AI Ethics;AI in Education;AI in Healthca","Arabic","Stanford Online;edX","Coursera;edX;GitHub;DeepLearning.ai;Google AI;Udemy;MIT OpenCourseWare;;Kaggle","Google Cloud AI;TensorFlow","0"
"6c3f0554-ca74-448c-bce0-f47b9a6b4026","Gina Rohan",,"Clemmie90@yahoo.com","9ed6900d-bc92-4f85-a210-141fff55442a",,"2021-07-09 00:29:17.433","2024-08-29 04:56:18.804","High School","0","AI in Healthcare;Neural Networks;Autonomous Vehicles;Speech Recognition;Machine Learning;AI for Games;AI Ethics;AI in Education;Robotics","Polish","Udemy;Coursera;GitHub","DeepLearning.ai","DataRobot;;Weka;OpenCV","0"
"6ecaff71-ffd7-4863-93f3-e75a066f9ed5","Beverly Skiles",,"Estevan_Mertz58@hotmail.com","363e6f94-6546-4c7c-9b02-139124d325fb",,"2017-10-15 05:02:30.104","2024-08-29 04:56:18.804","University","2",";Speech Recognition;Computer Vision;Recommender Systems;Deep Learning;Autonomous Vehicles;AI Ethics;Expert Systems","Hindi","YouTube;Google AI;Udemy;Coursera;;Stanford Online;Harvard Online;DeepLearning.ai;edX;MIT OpenCourseWare",";YouTube;edX;DeepLearning.ai;Stanford Online;GitHub","Hugging Face Transformers;IBM Watson;PyTorch;Weka","0"
"6f92e35f-e4f6-4197-ab46-f80e9f236586","Rickey Fahey",,"Sibyl14@yahoo.com","81650488-ec00-49ef-bb67-c1954e4616b7",,"2006-12-07 13:12:08.536","2024-08-29 04:56:18.804","Master Degree","4","Deep Learning;Machine Learning;AI in Education;AI Ethics;;Expert Systems;Natural Language Processing;Neural Networks;Recommender Systems;Speech Recognition","Vietnamese","Udemy;MIT OpenCourseWare","Udemy;Kaggle;Coursera;YouTube;;Stanford Online;DeepLearning.ai;MIT OpenCourseWare;Google AI","Hugging Face Transformers;;RapidMiner;TensorFlow;Microsoft Azure AI;DataRobot;OpenAI GPT;Weka;PyTorch;IBM Watson;Google Cloud AI;Amazon SageMaker","0"
"7156b055-dd5a-4d19-8ced-d43273e984df","Kelley Smitham-Walker",,"Jaylen_Wehner@hotmail.com","dd44c45e-0557-45db-bdb8-ff2a99afd0ed",,"2018-06-28 03:45:43.215","2024-08-29 04:56:18.804","Undergraduate Degree","3","Autonomous Vehicles;Robotics;AI Planning and Optimization;AI for Games;Cognitive Computing;Expert Systems;Machine Learning;Speech Recognition;Reinforcement Learning;AI Ethics;Natural Language",,"Udemy;MIT OpenCourseWare;DeepLearning.ai;Harvard Online;Stanford Online","Coursera;;Kaggle;Harvard Online;edX;MIT OpenCourseWare;Stanford Online","Google Cloud AI;RapidMiner;Hugging Face Transformers;OpenAI GPT;PyTorch;;DataRobot;IBM Watson;Weka;Keras","0"
"75094651-b8e1-436b-9d53-168c8a4c04c0","Hubert Rosenbaum",,"Genoveva.Ullrich@yahoo.com","a05b3732-74f4-4c26-839a-4e6c1f0502dc",,"2011-07-27 09:52:21.770","2024-08-29 04:56:18.804","Undergraduate Degree","3","AI in Education;Robotics;AI in Healthcare;Machine Learning;Cognitive Computing;Natural Language Processing","Dutch","Harvard Online;GitHub;Udemy;YouTube;MIT OpenCourseWare;Google AI;edX;;Coursera","edX;DeepLearning.ai;Udemy;;MIT OpenCourseWare;Harvard Online;Kaggle","Google Cloud AI;BigML;Weka;DataRobot;Scikit-learn;TensorFlow;OpenCV;","0"
"75fd094f-1310-4c62-bc83-0df19b4ba7d6","Theresa Sipes PhD",,"Tristian82@hotmail.com","9035ebd2-473f-41db-8732-1f4a46dcd4f2",,"2022-04-14 06:16:53.397","2024-08-29 04:56:18.804","High School","0","Cognitive Computing;AI Ethics;AI in Healthcare;AI Planning and Optimization;Natural Language Processing;Speech Recognition;Machine Learning;Recommender Systems;Autonomous Vehicles;Neural Netw","Swedish","Coursera;Google AI;GitHub;YouTube;Harvard Online;Stanford Online","Coursera","Hugging Face Transformers;Weka;Amazon SageMaker;DataRobot;BigML;PyTorch;TensorFlow;Keras;IBM Watson","0"
"76c9c27a-d588-4b0f-9301-a92f5a6242f3","Mr. Cody Hahn",,"Estell.Casper69@yahoo.com","bfa73fed-b022-458c-bcb7-0f6daf1c775d",,"2007-06-26 15:57:38.880","2024-08-29 04:56:18.804","Master Degree","4","Expert Systems;Speech Recognition;Deep Learning;Generative AI;AI Planning and Optimization;AI in Healthcare;Neural Networks;Recommender Systems;Natural Language Processing;Cognitive Computing","Italian","YouTube;Udemy;Harvard Online;DeepLearning.ai;Stanford Online;;MIT OpenCourseWare;GitHub",";GitHub;Coursera;Udemy;DeepLearning.ai;YouTube;Stanford Online;MIT OpenCourseWare;Google AI","RapidMiner;BigML","0"
"77ca58c0-2525-45f3-b972-2305b05fb909","Gerardo Windler",,"Morgan10@gmail.com","515fcb22-cfc9-4545-982d-6ac1a209ac82",,"2007-05-18 22:33:59.128","2024-08-29 04:56:18.804","High School","0","Expert Systems;Recommender Systems;AI in Healthcare;Natural Language Processing;Neural Networks","Turkish","DeepLearning.ai;",,";Keras;OpenAI GPT;OpenCV;TensorFlow","0"
"780a2b35-5c56-4e87-a305-38ff53d9096b","Max Breitenberg-Kunde",,"Novella_Romaguera@gmail.com","6d9927ed-eab4-4264-8e2b-fd69a2426ec7",,"2018-07-12 18:23:18.641","2024-08-29 04:56:18.804","High School","0","Cognitive Computing;AI in Finance;Machine Learning;Deep Learning;Expert Systems;Computer Vision;AI Planning and Optimization","Polish","Harvard Online;Google AI;MIT OpenCourseWare;YouTube;Stanford Online",,"Scikit-learn;IBM Watson;RapidMiner","0"
"7c852755-26a2-4e37-ab3d-f51082e6983e","Kendra Lehner",,"Laurence48@yahoo.com","d3ee47ef-23c0-4da0-8aa1-be64fa35885e",,"2022-06-23 23:43:30.024","2024-08-29 04:56:18.804","Elementary","1",";AI in Finance;AI for Games;AI in Education;Neural Networks;Generative AI;Machine Learning;Autonomous Vehicles;Cognitive Computing","Italian","Harvard Online;MIT OpenCourseWare;Google AI;Kaggle;Udemy;edX;;DeepLearning.ai","Udemy;Kaggle","TensorFlow;RapidMiner;OpenCV;Keras;Microsoft Azure AI;Amazon SageMaker;DataRobot;PyTorch;BigML;Scikit-learn;Hugging Face Transformers;;OpenAI GPT","0"
"7d9933a6-b84d-4df0-9f4e-74c0bf0f834c","Geneva Crona II",,"Melvin_Kuhn-Considine@yahoo.com","bf729f2c-dd85-4db3-a541-480d0578ec5d",,"2010-12-21 20:31:10.178","2024-08-29 04:56:18.804","High School","0","Robotics;AI for Games;Computer Vision;Expert Systems;;AI in Finance;AI Planning and Optimization;Generative AI;Cognitive Computing;Autonomous Vehicles;Deep Learning;Natural Language Processin","Russian","MIT OpenCourseWare;GitHub;Stanford Online;Harvard Online;Coursera;;edX;Udemy;YouTube;Google AI",,"Microsoft Azure AI;OpenCV;RapidMiner","0"
"7e4af931-420d-40ef-955b-795ee3c6562a","Winston Rau",,"Marty.Hammes26@hotmail.com","809e88ed-1fcd-40f6-a436-05847bff9774",,"2016-07-08 17:09:09.259","2024-08-29 04:56:18.804","High School","0","Neural Networks;Recommender Systems;Robotics;AI in Healthcare","Hindi","Coursera;DeepLearning.ai;Stanford Online;Harvard Online;MIT OpenCourseWare;Kaggle",,"Scikit-learn;Keras;OpenCV;DataRobot;Hugging Face Transformers;IBM Watson","0"
"7fcc1027-6f58-4eaf-8885-574eba7d2e5f","Moses Ortiz III",,"Ulises91@yahoo.com","47fe7e70-6d6e-4c72-9add-db40ea469731",,"2008-03-26 06:39:54.721","2024-08-29 04:56:18.804","Undergraduate Degree","3","Robotics;AI in Finance;Recommender Systems;AI for Games;AI Ethics;Autonomous Vehicles;Computer Vision;AI in Education;Generative AI;Neural Networks;Deep Learning;Speech Recognition;Machine Le","Turkish","edX;Udemy;","GitHub;DeepLearning.ai;Stanford Online;YouTube;Coursera;Udemy;",";DataRobot;Microsoft Azure AI;TensorFlow;BigML;Hugging Face Transformers;Scikit-learn","0"
"80801e4a-fbfd-4f31-aa43-8a98ce5c3abe","Brandon Rice",,"Grayce_Bauch45@yahoo.com","ccff9290-5859-45b1-82c8-7a518f1a62ab",,"2012-09-29 03:37:29.089","2024-08-29 04:56:18.804","Elementary","1","Computer Vision","Japanese","DeepLearning.ai;Kaggle;Google AI;Coursera;GitHub;;MIT OpenCourseWare;Stanford Online","Coursera;","DataRobot;Scikit-learn;IBM Watson;Google Cloud AI","0"
"816d61b5-509c-4ab1-918d-4c6112e4fe54","Lela Braun",,"Trycia.Beer@yahoo.com","c72ce0a8-31f3-4a44-940b-28b9286842fe",,"2008-02-16 14:08:09.959","2024-08-29 04:56:18.804","High School","0","AI Ethics;Generative AI;Deep Learning;Computer Vision;Reinforcement Learning;AI in Finance","Turkish","GitHub;","edX","IBM Watson;Google Cloud AI;Amazon SageMaker;Scikit-learn","0"
"81bfc917-85c3-473f-ad29-06df89b3b5e5","Neil Nienow",,"Sherwood78@gmail.com","f4eb6e1d-23b5-4873-b274-4c911abf4936",,"2005-03-21 06:21:59.889","2024-08-29 04:56:18.804","Undergraduate Degree","3","Deep Learning;AI Ethics;AI in Education","Korean","YouTube;Harvard Online;DeepLearning.ai;edX","MIT OpenCourseWare;Google AI;Stanford Online;Coursera;Kaggle;DeepLearning.ai;","DataRobot;OpenCV;Google Cloud AI;Amazon SageMaker;TensorFlow;Hugging Face Transformers;Keras;OpenAI GPT;Scikit-learn;Microsoft Azure AI;BigML","0"
"822fdd83-549e-4ee8-a2e4-c914c675dfa8","Julio Wyman DVM",,"Clarissa_Casper68@yahoo.com","69536441-e7c9-47ad-82bf-508a52993e44",,"2007-05-01 13:37:03.652","2024-08-29 04:56:18.804","Undergraduate Degree","3","Computer Vision;AI in Healthcare;Machine Learning;Natural Language Processing;AI for Games;AI in Finance;Autonomous Vehicles;AI Ethics;Robotics","English","DeepLearning.ai;Harvard Online;GitHub;edX;YouTube;Google AI;MIT OpenCourseWare;Udemy;Coursera;Stanford Online","YouTube;edX;Udemy;MIT OpenCourseWare;Google AI;;Coursera","IBM Watson;Hugging Face Transformers;Weka;Amazon SageMaker;Google Cloud AI;RapidMiner;OpenCV;DataRobot;BigML","0"
"853aa715-51c6-4156-a38d-f15717603007","Lynne Reinger",,"Odessa79@hotmail.com","7ff4a319-0087-4dec-8d95-8e07c44cb348",,"2017-02-19 17:07:22.112","2024-08-29 04:56:18.804","High School","0",";Computer Vision;AI Ethics;Autonomous Vehicles;Expert Systems;AI for Games;AI in Education;Reinforcement Learning;Recommender Systems;Cognitive Computing;AI in Healthcare;Neural Networks","Korean","GitHub;Google AI","MIT OpenCourseWare","Keras;IBM Watson;Microsoft Azure AI;Amazon SageMaker;Weka;Google Cloud AI;DataRobot","0"
"864f0922-bd49-4fb4-81b1-f8541ac73af1","Noel Greenholt",,"Guadalupe.Fahey@gmail.com","f38f0590-0d5a-49ae-bdce-4c29ae4ac90e",,"2017-02-27 08:38:38.967","2024-08-29 04:56:18.804","Middle School","2","Speech Recognition;AI for Games;Natural Language Processing;Machine Learning;Reinforcement Learning;AI in Healthcare","English","MIT OpenCourseWare;Google AI;GitHub","Harvard Online;YouTube;Coursera;Kaggle","Hugging Face Transformers;IBM Watson;Scikit-learn;PyTorch;Microsoft Azure AI;OpenAI GPT;TensorFlow;DataRobot;Keras;Amazon SageMaker;OpenCV;Weka;RapidMiner","0"
"874dd59a-0bd3-4b76-989b-1f244dda9510","Troy Beatty III",,"Emelie42@gmail.com","581aa07b-98c7-489a-9262-744f06483c1a",,"2015-07-17 10:57:46.074","2024-08-29 04:56:18.804","High School","0","Recommender Systems;Natural Language Processing;Autonomous Vehicles;AI Ethics;Neural Networks;AI Planning and Optimization;Speech Recognition","English","DeepLearning.ai;MIT OpenCourseWare;YouTube;Stanford Online;Kaggle","edX","Keras;IBM Watson;PyTorch;TensorFlow;Scikit-learn","0"
"87efaa5b-4403-400c-8add-915e5d65cc4d","Stewart Hilll-Gutmann",,"Katrina_Parisian47@hotmail.com","987bbf67-80ab-46a0-991e-ced28eb3ab19",,"2019-12-01 10:36:13.982","2024-08-29 04:56:18.804","University","2","AI for Games;Robotics;Computer Vision;AI in Finance;;Expert Systems","Spanish","DeepLearning.ai;edX;Harvard Online;Udemy;Coursera;;Stanford Online","Stanford Online;Udemy;Kaggle;GitHub;MIT OpenCourseWare;","Microsoft Azure AI","0"
"8837995e-9134-40ef-81f3-ab53f01f0a00","Margie Kunze",,"Allen.Pacocha73@yahoo.com","03cc97fe-27fc-4ff8-beee-76364ec14735",,"2018-11-16 18:07:57.239","2024-08-29 04:56:18.804","Elementary","1",";AI in Finance;AI Planning and Optimization;Neural Networks;Cognitive Computing;AI for Games;Recommender Systems;Autonomous Vehicles;Speech Recognition;Machine Learning;Expert Systems;AI Ethi","Hindi","edX;Google AI;Coursera;Udemy;Harvard Online;YouTube;Stanford Online;GitHub;","Kaggle;MIT OpenCourseWare","Scikit-learn","0"
"88856b45-249b-4775-a467-883f22b22f28","Blanca Ritchie-Moore",,"Therese_Runolfsdottir78@yahoo.com","fb71053b-3cd5-495a-9b72-9c91ca5ab7da",,"2008-03-25 06:30:40.796","2024-08-29 04:56:18.804","Middle School","1","AI for Games;Expert Systems;AI in Healthcare;Reinforcement Learning;AI in Education;Natural Language Processing;Speech Recognition;Robotics;Generative AI;Computer Vision;Deep Learning;Cogniti","Russian","Harvard Online;YouTube;GitHub;Kaggle;Udemy","Harvard Online;DeepLearning.ai;Stanford Online","OpenCV;PyTorch;Hugging Face Transformers;Weka;Scikit-learn;;BigML;DataRobot;TensorFlow;Keras;Google Cloud AI;Amazon SageMaker;RapidMiner;OpenAI GPT","0"
"88916d98-af04-40e7-a3f1-ffce311b64be","Nick Mraz",,"Francisco.Upton@hotmail.com","d177a51e-d0b4-4e0a-b3a1-e26d23ca60c0",,"2018-08-22 07:00:06.710","2024-08-29 04:56:18.804","Elementary","1","AI in Healthcare;Autonomous Vehicles;AI Ethics;Natural Language Processing;AI Planning and Optimization;Machine Learning","French","Harvard Online;Coursera;DeepLearning.ai;;MIT OpenCourseWare;Kaggle","Stanford Online;Harvard Online","Hugging Face Transformers;Amazon SageMaker;Weka;Keras;TensorFlow;Google Cloud AI;Scikit-learn;DataRobot;OpenAI GPT;","0"
"89255034-1b6f-43de-a882-b2f4faf3e0ab","Violet Hyatt MD",,"Emerson71@gmail.com","e589a5e6-3f6f-4df9-a6c8-5873b15a0abc",,"2021-09-25 20:49:45.553","2024-08-29 04:56:18.804","Undergraduate Degree","3","Robotics;AI Planning and Optimization;AI in Finance;Generative AI;Autonomous Vehicles;Recommender Systems","German",";MIT OpenCourseWare;DeepLearning.ai;GitHub;Stanford Online;Kaggle;Udemy","edX;GitHub;MIT OpenCourseWare;Kaggle;Harvard Online;Coursera;Udemy","PyTorch;OpenCV;Microsoft Azure AI;Weka;Amazon SageMaker;RapidMiner;Keras;;BigML;Google Cloud AI;IBM Watson;DataRobot;TensorFlow;Scikit-learn;OpenAI GPT","0"
"89dc1eb1-2764-4327-977b-8e5b56de811a","Roosevelt Prohaska",,"Quentin.Kuvalis@gmail.com","e08ace85-cafd-426a-b961-98924483f5a5",,"2009-09-16 17:51:59.063","2024-08-29 04:56:18.804","Undergraduate Degree","3","Robotics;AI Planning and Optimization;Computer Vision;Cognitive Computing;Recommender Systems;Speech Recognition;Expert Systems;Deep Learning;Autonomous Vehicles;AI in Healthcare;;AI for Game","Russian","Google AI;Harvard Online;DeepLearning.ai;Stanford Online;MIT OpenCourseWare;GitHub;Coursera",";Coursera;Kaggle;Google AI;YouTube;edX;Harvard Online;DeepLearning.ai","Scikit-learn;OpenAI GPT;Weka;IBM Watson;;Keras;TensorFlow;BigML;OpenCV;PyTorch;DataRobot;Microsoft Azure AI;Google Cloud AI","0"
"8c5c12ad-3da6-4d4c-b5ae-5d10550e34a8","Sophia O'Conner",,"Elsie_Osinski39@yahoo.com","a8047db7-9418-47e9-9a7b-6d74f2e199b3",,"2019-07-10 14:19:38.948","2024-08-29 04:56:18.804","Undergraduate Degree","3","AI in Healthcare;Cognitive Computing;AI Planning and Optimization;AI Ethics;Reinforcement Learning;AI in Finance;Speech Recognition;Robotics;Machine Learning;AI for Games;Generative AI","German","DeepLearning.ai;Udemy;Harvard Online","Harvard Online;YouTube;MIT OpenCourseWare;GitHub;Coursera;Stanford Online;Google AI;edX","Amazon SageMaker;Google Cloud AI;Scikit-learn;BigML;IBM Watson;OpenAI GPT;Hugging Face Transformers;DataRobot;Keras;OpenCV;RapidMiner;Weka","0"
"8e349b4f-4710-47f6-a79c-27e580403224","Jo Stark",,"Lulu_Kshlerin@gmail.com","f1a2edfa-ce64-4820-823e-3b871a604f22",,"2011-05-13 16:24:17.579","2024-08-29 04:56:18.804","Undergraduate Degree","3","Neural Networks;Natural Language Processing;Computer Vision;AI in Education;Machine Learning;AI Planning and Optimization;Expert Systems;Cognitive Computing;Autonomous Vehicles;AI Ethics","Turkish","DeepLearning.ai",";YouTube;Google AI;Coursera;MIT OpenCourseWare;DeepLearning.ai;Harvard Online;edX","Microsoft Azure AI;Keras;RapidMiner;TensorFlow;;Google Cloud AI;Weka;IBM Watson;PyTorch;Amazon SageMaker;OpenAI GPT;Scikit-learn;BigML;DataRobot","0"
"93e8e9ff-3945-4786-a197-1a0fa2c504f3","Clifton Maggio",,"Shanny.Heller17@yahoo.com","b77f5354-898c-48c6-9048-8584035ca8fc",,"2011-03-18 08:55:39.354","2024-08-29 04:56:18.804","High School","0","AI in Education;Robotics;AI for Games;Neural Networks;Machine Learning;Speech Recognition;AI in Finance;Reinforcement Learning;Cognitive Computing;AI Planning and Optimization;Computer Vision","Turkish","edX;Harvard Online;Google AI","Coursera","PyTorch;Google Cloud AI;IBM Watson;Microsoft Azure AI;Scikit-learn;Amazon SageMaker;;BigML;RapidMiner","0"
"959c1a85-ff8c-4277-b8a4-2b4f44195aae","Elaine Turner",,"Victor_Doyle@gmail.com","b0bf5e1f-b856-42d0-a934-32f94656ebbf",,"2019-12-09 16:50:31.647","2024-08-29 04:56:18.804","High School","0","AI in Finance;Recommender Systems;AI Ethics;Reinforcement Learning;AI Planning and Optimization;Deep Learning;AI in Education;Autonomous Vehicles;Speech Recognition;Cognitive Computing;;Robot","Dutch","Harvard Online;Kaggle;Udemy;edX","Harvard Online","PyTorch;BigML;Hugging Face Transformers;Scikit-learn;OpenCV;TensorFlow;Google Cloud AI;Keras;OpenAI GPT;IBM Watson;;RapidMiner","0"
"968359c3-863d-41ea-815e-72514bc1f859","Christie Gibson",,"Hubert1@yahoo.com","4391ac33-9cb3-4a78-84f5-8280a7e1129f",,"2011-06-04 05:13:57.368","2024-08-29 04:56:18.804","Middle School","1","Recommender Systems;Expert Systems;Reinforcement Learning;Computer Vision;Natural Language Processing;AI in Healthcare;Speech Recognition;Deep Learning;Generative AI;Cognitive Computing;Machi","Japanese","edX;Google AI;Kaggle;GitHub;MIT OpenCourseWare;","Google AI;MIT OpenCourseWare;Coursera","BigML;Microsoft Azure AI","0"
"973f73e7-797e-4ed3-ac5a-8a0d3b65fe26","Rodney Price",,"Daron64@hotmail.com","7d40ad1e-0ac2-4891-8092-c44ecdf3fd3d",,"2015-03-14 04:09:28.174","2024-08-29 04:56:18.804","Undergraduate Degree","3","AI in Education;AI Planning and Optimization;;Natural Language Processing;Expert Systems;Recommender Systems;Robotics;Autonomous Vehicles;Machine Learning","Spanish","YouTube;Coursera;edX","Udemy;Coursera;Google AI;Kaggle;Stanford Online;DeepLearning.ai;edX","Hugging Face Transformers;Weka;;OpenCV;IBM Watson;OpenAI GPT;Google Cloud AI;TensorFlow;Microsoft Azure AI;BigML;RapidMiner;Amazon SageMaker;PyTorch","0"
"983ce9de-c523-46d3-97be-53d2560e0652","Jaime Daugherty",,"Alexanne_Gerhold46@hotmail.com","594c0ca0-1dc4-42ca-924b-6f30c0b89d18",,"2016-11-24 02:06:43.871","2024-08-29 04:56:18.804","High School","0","Reinforcement Learning;Speech Recognition;Natural Language Processing;AI in Healthcare;AI Ethics;AI in Finance;Autonomous Vehicles;Machine Learning;Expert Systems;AI for Games",,"MIT OpenCourseWare;Google AI;Harvard Online;Coursera;edX;YouTube;DeepLearning.ai",,"DataRobot;PyTorch;OpenCV;OpenAI GPT","0"
"98b366b5-2474-4e49-8bec-052db934292c","Miss Jeannette Welch",,"Leslie_Stroman@gmail.com","5eb26a3f-a9e0-4836-b65b-45881697af74",,"2009-09-21 06:15:46.468","2024-08-29 04:56:18.804","Middle School","2","Computer Vision;AI for Games;AI in Healthcare;Recommender Systems;;Speech Recognition;Generative AI;Reinforcement Learning;Deep Learning",,"Harvard Online;edX;Kaggle;GitHub;DeepLearning.ai;Coursera;YouTube","Kaggle;Google AI;Coursera;","Scikit-learn;IBM Watson;PyTorch;TensorFlow;OpenAI GPT;DataRobot;Hugging Face Transformers;Weka;Amazon SageMaker;Microsoft Azure AI;RapidMiner;BigML","0"
"9ce0e8ff-aaaa-4cea-bc50-d6f2d18e4ddb","Mr. Owen Hudson",,"Marguerite82@gmail.com","57265d62-1d80-4ad4-8b7d-354094491f44",,"2018-11-14 23:51:54.005","2024-08-29 04:56:18.804","High School","0","AI for Games;Autonomous Vehicles;Robotics;AI in Finance;Deep Learning;AI Ethics","Hindi",";Coursera;Udemy;YouTube",,"TensorFlow;Weka;RapidMiner;IBM Watson;;Amazon SageMaker;OpenAI GPT;Scikit-learn;PyTorch;Microsoft Azure AI;OpenCV;Hugging Face Transformers;BigML;Keras","0"
"9ff4d9b0-9834-44f2-83d1-60b2f8e5e49c","Dr. Brandon Pouros",,"Napoleon.Cassin53@yahoo.com","73bdc356-f15b-47d4-954b-60c00320e6c4",,"2007-09-23 19:53:10.864","2024-08-29 04:56:18.804","Middle School","2","AI in Education;Machine Learning;Cognitive Computing;Natural Language Processing;Reinforcement Learning","Italian","Udemy;DeepLearning.ai;Google AI;Kaggle;Coursera;edX;Harvard Online","Kaggle;Coursera;Stanford Online;DeepLearning.ai","Amazon SageMaker;Scikit-learn;Hugging Face Transformers;DataRobot;OpenAI GPT;Keras;PyTorch;TensorFlow;OpenCV;IBM Watson;RapidMiner;Weka;Google Cloud AI;BigML;","0"
"a0c55c27-e49d-4577-a39e-b10db0425e0a","Philip Lebsack",,"Trudie16@yahoo.com","ef5af310-f7f0-4ab2-aa3c-61e40fa6d550",,"2008-06-02 19:13:21.248","2024-08-29 04:56:18.804","Master Degree","4","Recommender Systems;Machine Learning;AI in Healthcare;Generative AI;Deep Learning;Speech Recognition;;Neural Networks;Autonomous Vehicles;AI in Finance;AI in Education;Reinforcement Learning;","Hindi","Coursera;Kaggle;YouTube;MIT OpenCourseWare;Harvard Online",";edX;Kaggle;Udemy;MIT OpenCourseWare;Coursera;Google AI;DeepLearning.ai;Stanford Online","DataRobot;BigML;Google Cloud AI","0"
"a122f478-cfa7-4341-8621-13444fa64285","April Zieme",,"Lazaro_Heaney24@yahoo.com","44c0a1ea-467b-4246-95a3-1c7d49b6103e",,"2007-11-28 20:07:45.900","2024-08-29 04:56:18.804","High School","0","Expert Systems;AI Planning and Optimization;;Neural Networks;Deep Learning;Natural Language Processing;Machine Learning;Speech Recognition;Recommender Systems;Computer Vision;AI in Healthcare","Korean","Google AI;;DeepLearning.ai;MIT OpenCourseWare","Stanford Online","Hugging Face Transformers;Keras;RapidMiner;IBM Watson;TensorFlow;Scikit-learn;PyTorch;Amazon SageMaker;Microsoft Azure AI;OpenCV;Google Cloud AI","0"
"a428cb8a-753b-4fb6-b7b2-b9e05c1c103c","Ebony McDermott",,"Anika.Marvin-Parisian@gmail.com","a6d91f18-eaf0-4f33-9895-8f1f5ef4383e",,"2022-01-15 03:06:05.873","2024-08-29 04:56:18.804","Undergraduate Degree","3","AI in Healthcare;AI Planning and Optimization;AI for Games;Robotics;Natural Language Processing;Cognitive Computing;;Computer Vision;Expert Systems;Generative AI","Turkish","edX;YouTube;MIT OpenCourseWare;Harvard Online;Coursera;DeepLearning.ai","GitHub;Stanford Online;edX;;Coursera;Kaggle;MIT OpenCourseWare","OpenCV;OpenAI GPT;RapidMiner;Amazon SageMaker;IBM Watson;Keras;Scikit-learn;Microsoft Azure AI;BigML","0"
"a4c05c4d-475c-4368-ac5c-e4208bf339da","Darrel Maggio",,"Kathleen80@gmail.com","8921bf7e-3b3d-4d11-9786-9cf3b7ff74be",,"2020-10-24 03:25:17.320","2024-08-29 04:56:18.804","Undergraduate Degree","3","AI in Education;Machine Learning;Computer Vision;Deep Learning;Recommender Systems;Natural Language Processing;AI Ethics;Neural Networks;Speech Recognition;Reinforcement Learning;","Thai","Coursera;DeepLearning.ai;YouTube","DeepLearning.ai;edX;MIT OpenCourseWare;YouTube;Udemy;;Harvard Online","Microsoft Azure AI;Amazon SageMaker;OpenCV;BigML;OpenAI GPT;Keras;DataRobot;PyTorch;Google Cloud AI;;Hugging Face Transformers;RapidMiner","0"
"a5f2e493-321f-4a07-99b5-3bab86c85989","Omar Russel",,"Evans_Hamill70@gmail.com","b194c920-cafb-4c4c-ad63-784e0be94ace",,"2018-11-16 18:35:48.268","2024-08-29 04:56:18.804","Undergraduate Degree","3","AI for Games;Deep Learning;Autonomous Vehicles;Machine Learning;Cognitive Computing;Natural Language Processing;Computer Vision;AI Ethics;AI Planning and Optimization;;Neural Networks;Reinfor","Greek","GitHub;Coursera;Harvard Online;Kaggle;YouTube;Stanford Online;edX;Google AI;;Udemy;DeepLearning.ai","Google AI;Kaggle;Harvard Online;MIT OpenCourseWare;;Coursera;YouTube","BigML;PyTorch;Google Cloud AI;OpenCV;IBM Watson;OpenAI GPT;Amazon SageMaker;Microsoft Azure AI;Scikit-learn;RapidMiner","0"
